100;m;2006;YES;Orthodox;Big City;vegan;FN;8;acts of service;dynamique;politique;Comptable;lover;enseignement;Auburn;Anthology;Marguerite Duras;beatch and sea;Fondue Savoyarde;19;2;3;4;1;4;12;19;18;4;3;7;m;Orthodox;Big City;vegan;FN;8;14;nouvelles technologies
101;f;1955;NO;Atheism;Deep countryside;vegan;LR;4;physical touch;dynamique;loisir;dentiste;need;langues;yellow;Prayer books;John Steinbeck;driving;Steak tartare;6;9;9;1;2;12;6;3;19;15;14;10;m;Atheism;Deep countryside;vegan;LR;4;11;activité
102;m;1968;NO;Orthodox;countryside near big cities;no gluten;RUMP;8;physical touch;lent;plaisir;ecrivain;romance;jeux video;red;Mystery;Robert Louis Stevenson;climbing;Souffle au fromage;15;19;2;0;1;13;14;6;14;9;12;1;m;Orthodox;countryside near big cities;no gluten;RUMP;8;14;art contemporain
103;m;2007;YES;Protestantism;Deep countryside;normal;MoDem;1;physical touch;ultra dynamique;travail;Technologue;lover;peinture;brown;Journals;Albert Cohen;climbing;Crème brûlée;7;8;5;13;10;5;12;12;20;20;18;11;m;Protestantism;Deep countryside;normal;MoDem;1;12;Policier
104;m;1991;NO;Judaism;countryside near big cities;vegetarian;MoDem;5;physical touch;lent;argent ;Pediatre;need;voitures;brown;Dictionaries;La Fontaine;ramble in villages;Magret de canard;12;19;20;6;12;13;8;5;11;16;16;3;f;Judaism;countryside near big cities;vegetarian;MoDem;5;16;Dictionaries
105;m;1959;YES;Judaism;Capital;vegan;EELV;6;words of affirmation;lent;amour;Professeur;lover;art contemporain;green;Poetry;Isaac Asimov;countryside break;grenouille;2;3;15;3;7;6;13;0;7;6;2;13;m;Judaism;Capital;vegan;EELV;6;19;Tiramisu
106;f;2000;NO;Protestantism;Capital;vegetarian;FN;5;physical touch;normal;loisir;Actuaire;family;religion;brown;Horror;Boris Vian;surfing;Ratatouille;14;19;5;19;11;16;18;3;15;10;8;5;f;Protestantism;Capital;vegetarian;FN;5;16;Fantasy
107;m;1954;YES;Anglicanism;Big City;vegetarian;MoDem;6;gift giving;ultra dynamique;ecologie;Ingenieur informatique;family;economie;green;Diaries;George Orwell;rafting;Moules-frites;1;5;5;11;12;14;5;5;1;1;13;13;f;Anglicanism;Big City;vegetarian;MoDem;6;17;Jules Verne
108;m;1978;NO;Protestantism;Deep countryside;no alcool;MoDem;1;gift giving;lent;famille;Physiotherapeute;romance;peinture;brown;Science;Albert Cohen;biking;Foie Gras;0;19;13;20;19;11;7;5;5;17;20;8;m;Protestantism;Deep countryside;no alcool;MoDem;1;16;Trilogy
109;f;1997;NO;Hinduism;Deep countryside;no milky food;PRG;3;quality time;ultra dynamique;activité;Ingenieur civil;romance;ecologie;yellow;Anthology;Antoine de Saint-Exupery;nothing;Couscous;8;17;0;18;9;1;1;15;8;12;20;15;m;Hinduism;Deep countryside;no milky food;PRG;3;17;William Shakespeare
110;m;1975;NO;Judaism;countryside near big cities;vegetarian;RUMP;7;words of affirmation;dynamique;argent ;caritatif;lover;survie;yellow;History;Jean Racine;beatch and sea;Île flottante;20;10;13;11;9;0;15;20;12;12;19;16;m;Judaism;countryside near big cities;vegetarian;RUMP;7;10;normal
111;f;1995;NO;Catholicism;town near big cities;no alcool;PG;1;words of affirmation;ultra dynamique;DIY;Technologue;family;religion;red;Diaries;Marcel Proust;canyoning;Makis;15;6;18;6;18;12;2;18;4;1;17;8;f;Catholicism;town near big cities;no alcool;PG;1;11;confort
112;m;1979;NO;Buddhism;Big City;no alcool;PG;6;acts of service;ultra dynamique;patrie;developeur;family;randonnée;brown;Satire;Jules Verne;diving;Californias;10;6;19;5;20;17;5;3;11;1;18;6;m;Deism;Big City;no alcool;PG;6;17;Gustave Flaubert
113;m;1970;YES;Hinduism;Big City;no milky food;MoDem;5;gift giving;ultra dynamique;argent ;Travailleur social;lover;jeux video;red;Diaries;Alexandre Dumas;pilgrimmage;grenouille;3;1;7;8;8;16;3;11;4;3;6;18;f;Hinduism;Big City;no milky food;MoDem;5;19;Nouilles
114;m;1980;NO;Protestantism;Deep countryside;no alcool;UDI;7;acts of service;dynamique;amour;Actuaire;romance;anthropologie;green;Science;Albert Cohen;diving;Poulets en sauces;15;16;6;20;18;18;12;17;10;9;0;4;f;Protestantism;Deep countryside;no alcool;UDI;7;19;Blanquette
115;f;1951;NO;Orthodox;countryside near big cities;insects;UDI;1;physical touch;normal;patrie;Enseignant;romance;droit;brun;Art;Victor Hugo;pilgrimmage;Magret de canard;16;20;17;7;9;6;5;18;7;14;20;7;m;Orthodox;countryside near big cities;insects;UDI;1;16;Guide
116;f;2006;NO;Deism;Deep countryside;vegetarian;FN;1;quality time;normal;argent ;Charpentier;family;histoire;bald;Guide;Gustave Flaubert;museum;Fondant au chocolat;14;16;9;2;3;0;2;6;8;14;20;20;f;Deism;Deep countryside;vegetarian;FN;1;10;dynamique
117;f;2006;NO;Atheism;countryside near big cities;normal;RUMP;2;gift giving;normal;activité;Avocat;romance;voyages;brun;Horror;Voltaire;hiking;Foie Gras;0;9;10;14;7;13;2;13;11;17;2;13;f;Atheism;countryside near big cities;normal;RUMP;2;10;dynamique
118;m;1953;NO;Anglicanism;Capital;normal;MoDem;4;quality time;ultra dynamique;ecologie;Psychologue;lover;histoire;blond;Mystery;Isaac Asimov;countryside break;Foie Gras;9;20;12;4;10;16;1;19;13;10;16;19;m;Anglicanism;Capital;normal;MoDem;4;9;gift giving
119;f;2000;YES;Buddhism;Deep countryside;vegetarian;EELV;1;gift giving;dynamique;travail;juriste;need;education;green;Encyclopedias;Georges Simenon;ramble in villages;Californias;18;11;7;1;8;12;8;16;4;11;1;9;m;Buddhism;Deep countryside;vegetarian;EELV;1;14;survie
120;m;1955;NO;Atheism;town near big cities;no gluten;LR;8;acts of service;normal;confort;Pediatre;family;enseignement;yellow;Anthology;Honore de Balzac;nothing;Foie Gras;4;18;17;9;5;5;12;13;2;12;2;11;m;Atheism;town near big cities;no gluten;LR;8;18;traveling
121;m;1953;NO;Buddhism;countryside near big cities;vegetarian;RUMP;3;gift giving;normal;politique;jeux videos;need;anthropologie;bald;Anthology;Robert Louis Stevenson;camping;grenouille;10;2;18;6;19;19;10;17;19;0;14;16;f;Buddhism;countryside near big cities;vegetarian;RUMP;3;15;red
122;m;1974;YES;Orthodox;Big City;vegetarian;PRG;0;words of affirmation;dynamique;politique;Designer;need;religion;bald;History;Honore de Balzac;museum;Blanquette;8;16;15;15;13;1;20;12;11;3;10;12;m;Orthodox;Big City;vegetarian;PRG;0;18;pilgrimmage
123;m;1955;NO;Orthodox;countryside near big cities;vegetarian;SIEL;0;words of affirmation;ultra dynamique;activité;Ingenieur civil;family;philosophie;yellow;History;Romain Gary;traveling;Tarte aux pommes;5;13;15;6;3;10;12;8;11;19;17;9;m;Orthodox;countryside near big cities;vegetarian;SIEL;0;16;Anthology
124;m;1991;NO;Protestantism;countryside near big cities;no gluten;PRG;5;gift giving;dynamique;loisir;Chirurgien;need;jeux video;brown;Travel;Victor Hugo;ramble in villages;Nouilles;15;20;8;17;19;15;12;4;15;9;18;6;m;Protestantism;countryside near big cities;no gluten;PRG;5;9;acts of service
125;f;1981;YES;Judaism;countryside near big cities;no alcool;RUMP;2;physical touch;ultra dynamique;patrie;Radiologue;romance;photo;blond;Series;Robert Louis Stevenson;camping;Steak tartare;13;10;0;0;2;4;1;12;15;15;11;15;f;Judaism;countryside near big cities;no alcool;RUMP;2;10;lent
126;f;1964;YES;Catholicism;Capital;no milky food;RUMP;7;physical touch;normal;argent ;militaire;need;video;yellow;Mystery;Pierre de Marivaux;beatch and sea;Couscous;15;4;7;6;18;1;18;5;20;11;16;12;f;Satanism;Capital;no milky food;RUMP;7;18;diving
127;f;1948;NO;Islam;Deep countryside;vegetarian;FN;6;physical touch;lent;plaisir;caritatif;need;gastronomie;bald;Action and Adventure;emile Zola;diving;Carbonnade Flamande;1;4;0;8;9;10;0;9;14;15;12;18;f;Islam;Deep countryside;vegetarian;FN;6;11;travail
128;f;2003;YES;Catholicism;countryside near big cities;insects;EELV;6;gift giving;lent;politique;Criminologue;romance;mecanique;yellow;Action and Adventure;Jane Austen;hiking;Californias;19;0;11;12;3;7;5;0;16;5;17;6;f;Catholicism;countryside near big cities;insects;EELV;6;17;Robert Louis Stevenson
129;f;1970;YES;Hinduism;Deep countryside;no alcool;SIEL;3;quality time;normal;travail;Charpentier;family;sciences;red;Children's;Jean-Paul Sartre;biking;Ratatouille;13;17;2;12;20;7;7;20;5;8;10;6;f;Hinduism;Deep countryside;no alcool;SIEL;3;19;Couscous
130;f;1971;NO;Protestantism;countryside near big cities;normal;EELV;7;quality time;dynamique;argent ;Actuaire;family;langues;brown;Series;emile Zola;museum;Gratin Dauphinois;1;6;12;0;12;13;17;14;5;6;18;2;m;Protestantism;countryside near big cities;normal;EELV;7;11;famille
131;m;2000;YES;Protestantism;Big City;insects;UDI;6;words of affirmation;lent;confort;Architecte;lover;photo;yellow;Romance;Agatha Christie;traveling;Île flottante;19;17;5;8;19;0;14;18;2;9;1;8;m;Protestantism;Big City;insects;UDI;6;10;normal
132;f;1990;YES;Hinduism;Deep countryside;everythings;RUMP;0;quality time;dynamique;argent ;juriste;romance;series tv;yellow;Children's;Guy de Maupassant;beatch and sea;Hachis Parmentier;8;9;16;17;18;15;1;3;17;10;2;9;m;Hinduism;Deep countryside;everythings;RUMP;0;12;Pharmacien
133;m;1995;NO;Hinduism;town near big cities;everythings;PS;6;quality time;lent;argent ;Avocat;need;Politique;green;Drama;Rene Barjavel;surfing;Yakitoris;14;2;10;13;19;19;10;9;18;13;5;3;m;Hinduism;town near big cities;everythings;PS;6;16;Encyclopedias
134;f;1979;YES;Orthodox;countryside near big cities;insects;RUMP;6;physical touch;dynamique;amour;Comedien;lover;langues;red;Mystery;Prosper Merimee;beatch and sea;grenouille;15;18;6;1;4;11;14;2;0;1;6;3;m;Orthodox;countryside near big cities;insects;RUMP;6;14;philosophie
135;m;1994;YES;Atheism;countryside near big cities;normal;EELV;5;acts of service;lent;amour;Avocat;need;randonnée;Auburn;Comics;Romain Gary;driving;Raclette;1;10;16;13;2;15;20;15;8;6;2;8;m;Atheism;countryside near big cities;normal;EELV;5;10;lent
136;f;1998;NO;Hinduism;countryside near big cities;insects;SIEL;5;acts of service;lent;activité;Radiologue;family;philosophie;Auburn;Journals;Primo Levi;beatch and sea;Nouilles;19;4;14;10;11;17;16;15;17;17;3;12;f;Hinduism;countryside near big cities;insects;SIEL;5;16;History
137;m;1998;YES;Atheism;town near big cities;insects;FN;5;quality time;ultra dynamique;travail;educatrice specialisee;lover;voitures;yellow;Anthology;Georges Simenon;beatch and sea;Moules-frites;13;10;1;9;17;1;11;14;5;13;3;0;m;Atheism;town near big cities;insects;FN;5;13;need
138;m;1970;YES;Islam;Capital;insects;MoDem;6;quality time;dynamique;DIY;juriste;romance;education;bald;Health;Stefan Zweig;hiking;bœuf bourguignon;20;0;10;11;15;14;1;14;18;18;8;7;f;Islam;Capital;insects;MoDem;6;16;Religion
139;f;1957;NO;Deism;countryside near big cities;insects;MoDem;2;acts of service;lent;amour;Infographiste;lover;sciences;yellow;Mystery;Isaac Asimov;diving;Souffle au fromage;16;6;3;18;14;4;10;17;7;7;6;15;m;Deism;countryside near big cities;insects;MoDem;2;13;romance
140;m;1967;NO;Orthodox;Big City;vegan;PG;4;words of affirmation;dynamique;politique;Actuaire;romance;ecologie;yellow;Biographies;Honore de Balzac;beatch and sea;Poulets en sauces;12;6;6;7;15;11;14;16;16;11;15;2;f;Gnosticism;Big City;vegan;PG;4;19;La quiche Lorraine
141;f;1966;YES;Islam;Big City;everythings;PS;0;gift giving;lent;amour;Pharmacien;romance;religion;red;Trilogy;Antoine de Saint-Exupery;diving;Carbonnade Flamande;9;12;6;7;14;8;2;14;14;19;3;19;f;Islam;Big City;everythings;PS;0;15;green
142;f;1997;YES;Hinduism;Deep countryside;insects;RUMP;6;acts of service;dynamique;famille;caritatif;family;video;brun;Children's;Jack London;skiing;Bouillabaisse;9;3;4;11;13;3;13;13;3;1;16;0;m;Hinduism;Deep countryside;insects;RUMP;6;13;need
143;m;2006;NO;Catholicism;countryside near big cities;no alcool;UDI;3;gift giving;ultra dynamique;politique;Charpentier;need;voyages;brown;Religion;JR Tolkien;traveling;Moules-frites;14;12;7;1;5;9;17;16;14;11;20;13;m;Catholicism;countryside near big cities;no alcool;UDI;3;13;lover
144;f;2000;YES;Hinduism;town near big cities;vegan;LR;6;quality time;dynamique;loisir;Travailleur social;family;religion;red;Anthology;Georges Simenon;camping;Hachis Parmentier;0;10;13;3;6;5;1;0;8;9;11;16;m;Hinduism;town near big cities;vegan;LR;6;10;lent
145;m;1993;YES;Buddhism;Big City;vegan;PRG;0;physical touch;dynamique;patrie;economiste;romance;voitures;Auburn;Cookbooks;Agatha Christie;museum;La quiche Lorraine;11;6;20;19;1;20;19;14;5;3;4;12;f;Buddhism;Big City;vegan;PRG;0;11;patrie
146;f;2001;YES;Anglicanism;town near big cities;everythings;RUMP;4;acts of service;dynamique;ecologie;Designer;romance;series tv;blond;Autobiographies;George Orwell;surfing;Ratatouille;2;11;5;14;15;12;20;6;0;7;17;10;f;Anglicanism;town near big cities;everythings;RUMP;4;13;lover
147;m;2001;NO;Deism;Capital;everythings;FN;5;acts of service;dynamique;loisir;Infographiste;romance;gastronomie;blond;Travel;emile Zola;hiking;Foie Gras;1;12;3;3;6;0;14;1;16;2;1;15;m;Deism;Capital;everythings;FN;5;9;quality time
148;m;1974;NO;Deism;Capital;no milky food;LR;4;gift giving;normal;amour;educatrice specialisee;need;photo;brun;Science fiction;Voltaire;beatch and sea;Galettes;19;0;18;7;14;4;14;20;9;9;18;8;f;Deism;Capital;no milky food;LR;4;19;Foie Gras
149;f;1964;YES;Protestantism;Deep countryside;no milky food;SIEL;1;physical touch;dynamique;ecologie;Designer;romance;education;green;Cookbooks;La Fontaine;skiing;Makis;4;15;11;10;18;18;15;16;4;16;4;11;m;Protestantism;Deep countryside;no milky food;SIEL;1;18;diving
150;m;1952;NO;Judaism;town near big cities;normal;PS;8;words of affirmation;ultra dynamique;famille;Cuisinier;romance;sciences;bald;Encyclopedias;Boris Vian;rafting;Bouillabaisse;16;17;5;2;4;10;13;13;8;10;0;10;f;Judaism;town near big cities;normal;PS;8;16;History
151;m;1956;YES;Protestantism;Deep countryside;insects;LR;4;gift giving;ultra dynamique;loisir;Cuisinier;lover;ecologie;red;Romance;Jules Verne;countryside break;La quiche Lorraine;4;1;5;16;3;0;0;10;1;1;5;4;f;Protestantism;Deep countryside;insects;LR;4;16;Fantasy
152;m;1962;NO;Protestantism;Capital;no milky food;SIEL;4;gift giving;lent;travail;dentiste;lover;langues;blond;Anthology;Albert Cohen;hiking;Steak-frites;4;19;16;15;11;14;11;16;2;17;11;19;m;Protestantism;Capital;no milky food;SIEL;4;10;ultra dynamique
153;f;1969;NO;Deism;Big City;no gluten;MoDem;5;quality time;dynamique;travail;Pilote;need;histoire;yellow;Trilogy;Antoine de Saint-Exupery;canyoning;Moules-frites;17;16;17;17;10;2;0;1;8;5;20;14;f;Deism;Big City;no gluten;MoDem;5;17;Jean Giono
154;m;1962;YES;Judaism;town near big cities;insects;MoDem;6;gift giving;normal;politique;auto entrepreneur;need;gastronomie;brun;Fantasy;JR Tolkien;camping;Gratin Dauphinois;0;7;11;17;1;4;2;3;13;7;19;13;f;Anglicanism;town near big cities;insects;MoDem;6;9;quality time
155;m;2000;YES;Catholicism;town near big cities;normal;PS;0;words of affirmation;dynamique;loisir;Medecin;lover;finance;yellow;Cookbooks;La Fontaine;surfing;Poulet Basquaise;14;18;11;14;20;6;11;13;18;20;16;7;f;Catholicism;town near big cities;normal;PS;0;19;Blanquette
156;f;1982;YES;Protestantism;countryside near big cities;no alcool;FN;2;quality time;normal;plaisir;Camionneur;family;economie;brown;Travel;Pierre de Marivaux;rafting;Île flottante;15;15;10;8;1;8;5;0;11;19;13;16;f;Protestantism;countryside near big cities;no alcool;FN;2;14;art contemporain
157;f;1996;YES;Anglicanism;Big City;no gluten;RUMP;2;gift giving;ultra dynamique;DIY;Musicien;family;philosophie;Auburn;Self help;Agatha Christie;beatch and sea;Blanquette;19;18;13;0;11;3;20;11;1;20;10;18;f;Anglicanism;Big City;no gluten;RUMP;2;16;Self help
158;f;1978;YES;Orthodox;Big City;everythings;LR;6;physical touch;lent;argent ;educatrice specialisee;family;histoire;brown;Science;emile Zola;pilgrimmage;Couscous;16;3;6;5;0;14;0;20;19;5;6;8;m;Orthodox;Big City;everythings;LR;6;15;yellow
159;m;2007;YES;Protestantism;countryside near big cities;no gluten;PS;4;acts of service;dynamique;amour;Professeur;lover;Politique;brun;Health;Pierre de Marivaux;diving;Couscous;6;20;16;7;6;19;8;8;10;14;5;10;m;Protestantism;countryside near big cities;no gluten;PS;4;18;biking
160;m;1978;NO;Buddhism;Big City;no alcool;MoDem;3;gift giving;normal;famille;Criminologue;romance;nouvelles technologies;red;Drama;Primo Levi;hiking;Californias;7;2;13;14;5;13;11;1;18;17;3;0;f;Buddhism;Big City;no alcool;MoDem;3;9;words of affirmation
161;m;1971;YES;Anglicanism;Deep countryside;no alcool;MoDem;1;words of affirmation;dynamique;DIY;developeur;lover;art contemporain;bald;History;John Steinbeck;pilgrimmage;Fondue Savoyarde;5;12;10;8;1;20;5;1;10;2;13;18;m;Anglicanism;Deep countryside;no alcool;MoDem;1;15;brun
162;m;2003;NO;Anglicanism;Deep countryside;no alcool;LR;3;quality time;normal;DIY;dentiste;family;nouvelles technologies;blond;Satire;Romain Gary;driving;Poulets en sauces;5;19;3;2;13;17;3;20;2;16;8;0;f;Anglicanism;Deep countryside;no alcool;LR;3;15;yellow
163;f;1983;YES;Catholicism;Deep countryside;no milky food;FN;5;acts of service;ultra dynamique;amour;Mecanicien;lover;series tv;Auburn;Diaries;Franz Kafka;rafting;Poulet Basquaise;10;16;20;17;15;9;15;18;16;20;7;18;m;Catholicism;Deep countryside;no milky food;FN;5;12;jeux videos
164;m;1987;YES;Islam;Big City;vegetarian;SIEL;3;gift giving;dynamique;argent ;Avocat;romance;randonnée;brown;Drama;Antoine de Saint-Exupery;canyoning;La quiche Lorraine;6;10;2;5;13;13;17;0;15;15;1;6;m;Islam;Big City;vegetarian;SIEL;3;10;normal
165;f;1949;YES;Orthodox;Deep countryside;no milky food;EELV;5;words of affirmation;ultra dynamique;confort;Actuaire;romance;serve;green;History;emile Zola;skiing;Foie Gras;2;19;8;4;0;12;5;17;4;13;14;4;m;Orthodox;Deep countryside;no milky food;EELV;5;12;Biologiste
166;m;1985;NO;Islam;town near big cities;vegan;MoDem;8;physical touch;dynamique;confort;Ingenieur informatique;lover;philosophie;bald;Religion;Stefan Zweig;traveling;Magret de canard;2;16;4;0;6;9;20;10;3;19;16;18;f;Islam;town near big cities;vegan;MoDem;8;10;dynamique
167;f;1976;YES;Anglicanism;Deep countryside;everythings;EELV;7;physical touch;ultra dynamique;ecologie;Ingenieur civil;lover;voyages;red;Satire;Jean Anouilh;beatch and sea;Crème brûlée;13;0;20;7;14;8;10;7;3;18;2;18;f;Anglicanism;Deep countryside;everythings;EELV;7;18;countryside break
168;m;1965;NO;Islam;Big City;no alcool;RUMP;8;acts of service;ultra dynamique;plaisir;Camionneur;romance;histoire;green;Self help;Robert Louis Stevenson;traveling;Bouillabaisse;20;14;17;4;12;6;1;8;15;14;11;10;f;Catholicism;Big City;no alcool;RUMP;8;15;red
169;f;1972;YES;Buddhism;town near big cities;no gluten;PS;7;physical touch;lent;patrie;developeur;family;gastronomie;brun;Science;Moliere;pilgrimmage;Souffle au fromage;3;10;15;14;7;9;13;11;4;7;17;0;f;Buddhism;town near big cities;no gluten;PS;7;16;Poetry
170;m;1997;NO;Buddhism;countryside near big cities;no alcool;SIEL;1;quality time;dynamique;politique;Acteur;family;droit;brun;Anthology;Honore de Balzac;camping;Bouillabaisse;10;5;17;3;16;2;2;4;14;19;12;14;f;Buddhism;countryside near big cities;no alcool;SIEL;1;16;Journals
171;m;1974;NO;Catholicism;Capital;vegan;MoDem;1;gift giving;ultra dynamique;argent ;Pharmacien;lover;video;Auburn;Series;William Shakespeare;skiing;Steak tartare;1;17;0;1;6;2;8;17;3;6;12;12;m;Catholicism;Capital;vegan;MoDem;1;18;skiing
172;m;1958;NO;Hinduism;countryside near big cities;everythings;PG;1;gift giving;dynamique;confort;Pharmacien;need;photo;Auburn;Poetry;Moliere;biking;Carbonnade Flamande;15;13;19;17;7;5;2;18;7;4;5;0;f;Hinduism;countryside near big cities;everythings;PG;1;14;droit
173;m;1950;YES;Buddhism;town near big cities;no milky food;FN;6;quality time;lent;politique;Photographe;romance;enseignement;brown;Children's;Charles Baudelaire;camping;Yakitoris;16;13;13;16;19;20;2;12;14;9;12;19;f;Buddhism;town near big cities;no milky food;FN;6;18;countryside break
174;f;1958;NO;Atheism;Capital;insects;PG;6;physical touch;ultra dynamique;loisir;Criminologue;family;video;bald;Children's;Jean Racine;diving;Raclette;12;13;11;0;13;12;4;20;4;7;12;20;f;Atheism;Capital;insects;PG;6;16;Art
